tic_id,n_sectors
350824257,21
350820812,21
350862484,21
350862376,21
149573208,21
350859393,21
350844713,21
350843962,21
350843432,21
141471755,21
364589602,21
278960800,21
278956004,21
278955973,21
278955633,21
278900142,21
278899957,21
278899512,21
150249622,21
150249367,21
278776583,21
278865471,21
278864750,21
278864646,21
141975044,21
278863611,21
278825952,21
278824614,21
150359325,21
278822869,21
278822670,21
278822453,21
141974066,21
350931665,21
364328234,21
141478854,21
364326339,21
364324096,21
350954265,21
350953524,21
350934088,21
150103650,21
278779095,21
278778688,21
278778515,21
278777449,21
142013583,21
149498198,21
149498099,21
150249737,21
372849630,21
372849495,21
370227695,21
370227293,21
149988995,21
382044998,21
382044382,21
278728169,21
278727565,21
142017278,21
142017118,21
278725047,21
278684725,21
278779927,21
278779561,21
364587758,21
260708696,21
260708591,21
260658714,21
142052826,21
142085491,21
142084274,21
167309004,21
276666216,21
270557049,21
278731026,21
278729595,21
374907509,21
141410789,21
141422339,21
141425349,21
372851759,21
382043390,21
382041757,21
382041525,21
382033361,21
382032758,21
382028509,21
375090431,21
141280939,21
375055782,21
382198859,21
382190230,21
261157048,21
149497674,21
149497662,21
149497579,21
260708708,21
260476305,21
260476107,21
260475357,21
260471505,21
260655745,21
260654135,21
260610468,21
260609301,21
260609222,21
260608940,21
260605972,21
260605524,21
167344196,21
142109185,21
142109102,21
270429780,21
382160143,21
382157731,21
141156816,21
150441015,21
141156752,21
382147323,21
382100123,21
141157161,21
382265960,21
382265883,21
260507876,21
260506435,21
142142806,21
260502578,21
260502312,21
260501801,21
260162101,21
260420823,21
260419939,21
260419922,21
260419356,21
260416034,21
150274487,21
260415529,21
260415085,21
260414764,21
260368003,21
260541079,21
260538574,21
382190001,21
141127541,21
150101476,21
404805415,21
382265683,21
382259675,21
382259360,21
141089230,21
382244912,21
382244584,21
382202268,21
382201998,21
382198917,21
149157103,21
167416321,21
149473839,21
150358772,21
260189734,21
260188534,21
149930656,21
149914697,21
260132182,21
260132033,21
260127345,21
260080137,21
167420065,21
260078169,21
260077378,21
260077376,21
260076490,21
260075743,21
260075524,21
389565293,21
389323171,21
382266487,21
149473074,21
734606940,21
176874062,21
176873469,21
176871438,21
176870325,21
167602822,21
167573510,21
167572975,21
260075236,21
260074680,21
41035485,21
40895303,21
40800157,21
407662400,21
150429609,21
141771483,21
141770299,21
141770121,21
141769431,21
348842168,21
348841685,21
350432444,21
350432306,21
425056845,21
150030490,21
150393677,21
150029905,21
150323471,21
179204591,21
177281989,21
167527011,21
141806473,20
260041257,20
404925622,20
149450152,20
260046314,20
167417551,20
149176684,20
260078159,20
140997860,20
140997818,20
150431859,20
41030824,20
260131643,20
260163567,20
350434446,20
141713593,20
141709422,20
141709237,20
141709101,20
350430572,20
350346386,20
167570926,20
149449795,20
141808678,20
167086374,20
350336132,20
141682270,20
350518799,20
350518704,20
350481129,20
350480967,20
350480156,20
167571875,20
350477830,20
141686455,20
31312657,20
141627237,20
141626783,20
350562631,20
350562028,20
350561815,20
350560674,20
176870369,20
735179973,20
167203674,20
350560503,20
350559515,20
309659553,20
149473782,20
150358433,20
150358170,20
149155360,20
150300654,20
389667572,20
389570429,20
149253154,20
149253140,20
41089123,20
260192157,20
389564948,20
260268320,20
293224564,20
141912469,20
141609929,20
350708379,20
293347451,20
350708318,20
350622878,20
350619635,20
141870589,20
350582771,20
350744357,20
293221711,20
350744293,20
350743723,20
350743339,20
350741619,20
176875749,20
350715741,20
350715528,20
350715119,20
350714385,20
350840485,20
150189505,20
141544766,20
350767303,20
350765670,20
350764741,20
350764483,20
350764481,20
149902303,20
150356903,20
350764082,20
287438411,20
149121369,20
260300018,20
260298315,20
260351380,20
149302086,20
149275295,20
149274983,20
141028966,20
382267243,20
350954375,20
141484981,20
279953380,20
350858636,20
176931266,20
141530315,20
141527834,20
382259037,20
141096140,20
141095913,20
260355804,20
260355200,20
179304342,20
150321314,20
260369411,20
260368862,20
278898521,20
167249373,20
364325539,20
167006364,20
167005326,20
278957489,20
278957417,20
176954173,20
176937262,20
141943694,20
278988053,20
358402977,20
141435758,20
150360551,20
141472777,20
141472717,20
141472408,20
141436267,20
364589962,20
364589072,20
364588592,20
176955664,20
149391142,20
141480434,20
141978095,20
141479552,20
149601451,20
150391908,20
382246809,20
141121890,20
260416560,20
141096635,20
382190255,20
150029756,20
149037641,20
141124793,20
150101799,20
149498531,20
141413932,20
141413706,20
150107703,20
278775207,20
150249384,20
176959084,20
167304040,20
167303815,20
373431424,20
141272379,20
375034849,20
149933253,20
141333677,20
142084762,20
374911813,20
374911329,20
176980159,20
150032983,20
374859582,20
141123013,20
382160241,20
382160166,20
382159947,20
382159282,20
382157244,20
150441810,20
141153472,20
141152927,20
382030496,20
382028868,20
382028819,20
261104864,20
261090104,20
260710175,20
141269997,20
261377731,20
261260849,20
261258046,20
176983267,20
141216398,20
270503850,20
270429868,20
375056177,20
382044802,20
382044694,20
142107922,20
382042960,20
382042374,20
141211368,20
141210806,20
382032579,20
149347805,20
260708271,20
260659986,20
382030791,20
382101519,20
382099937,20
382099535,20
382068914,20
260608260,20
141185270,20
149346910,20
382068518,20
382067245,20
382067226,20
382066923,20
142107833,20
260638969,20
260540633,20
260504177,20
141152400,20
382147973,20
382147598,20
382145732,20
142109731,20
142109665,20
167525131,20
382101861,20
149219145,20
149218497,20
149930084,20
231801171,20
40893888,20
350297040,20
167570131,20
167554786,20
350296740,20
350295781,20
348843152,20
167162824,20
31528780,19
31511729,19
737161650,19
141766191,19
141714191,19
179580045,19
179576115,19
257721686,19
257721678,19
149218284,19
149929843,19
382032386,19
382031932,19
177241128,19
260537454,19
766010973,19
149220565,19
260640943,19
260541250,19
150102853,19
260474322,19
277016438,19
176980774,19
373522376,19
425086349,19
277103752,19
374859540,19
141123049,19
382186629,19
382148212,19
382156817,19
167367985,19
150441905,19
278960677,19
167005469,19
260369825,19
382198167,19
382189151,19
373985596,19
373921198,19
350522597,19
350768296,19
350744943,19
260271317,19
141606060,19
167040411,19
734279205,19
141542318,19
350582439,19
260304277,19
260305166,19
41110118,19
260269667,19
260271203,19
350953743,19
149572298,19
260352096,19
724164370,19
724582921,19
141532250,19
141530748,19
382259755,19
260351914,19
141092369,19
260372065,19
737482923,19
737458368,19
149176294,19
737323352,19
737418160,19
736948843,19
41029585,19
350432166,19
350445591,19
348839142,19
737323199,19
260265631,19
141608224,19
260266558,19
350654999,19
350583892,19
735377028,19
350559447,19
149304271,18
257720786,18
31511890,18
31415131,18
141757931,18
737266925,18
260605685,18
260606274,18
179635081,18
167343765,18
149251611,18
382045742,18
149628100,18
41594564,18
685152950,18
278821913,18
372850839,18
685088172,18
520100825,18
278731052,18
141126559,18
277021897,18
260541432,18
375089071,18
276789095,18
260367888,18
179244391,18
724162964,18
724525645,18
358402454,18
293220616,18
734465586,18
176874060,18
309619055,18
350654234,18
176871574,18
389796373,18
735193989,18
735247270,18
31311824,18
389863815,18
149976187,18
150361911,18
150390189,18
167086201,18
737473262,18
41085097,17
375032331,17
167527065,17
350716073,17
734424363,17
737478443,17
389568754,17
150389603,17
41115548,17
736170042,17
261380314,17
31380039,17
167364354,17
31529035,17
179440289,17
150324787,17
167439141,17
141611784,17
150439974,17
260709051,17
31410025,17
41083578,17
149394317,17
149219729,17
391889973,17
364591159,17
372852036,17
40602710,17
391744596,17
141869967,17
260657440,17
149102602,17
309792137,17
150189557,17
735252697,17
150357064,17
150443185,17
350342269,17
287402009,17
375036675,16
149160778,16
41170667,16
373596273,16
31311109,16
735172112,16
149174576,16
260004371,16
149392671,16
389674742,16
734469552,16
40803714,16
293270273,16
350479736,16
150031766,16
735362012,16
735736638,16
141214102,16
231802287,16
280049327,16
149630734,16
733030356,16
734518244,16
141910298,16
149975676,16
309759365,15
142142321,15
150031040,15
31511621,15
150107221,15
418343229,15
179245957,15
141425049,15
260636730,15
41108576,15
685186253,15
735229757,15
141610473,15
389800935,15
376595143,15
31512254,15
149160359,15
733811224,15
389864558,15
350443596,15
31408736,15
150140166,15
150139263,15
149629043,15
141606563,15
277104322,15
141808675,15
736160226,14
736917779,14
167085203,14
382147080,14
142081623,14
41259321,14
141611237,14
141186325,14
149990865,14
141187082,14
149450465,14
418348129,14
350740905,14
141334793,14
374944737,14
350821761,14
350841132,14
167305187,14
278685466,14
350443738,14
445805961,14
149989242,14
278987013,14
31411541,14
685184353,14
278864459,14
31415544,14
149269166,14
389922504,14
138171285,14
309658809,14
309658811,14
260416748,14
260128957,14
734555682,14
141624979,14
150320610,14
149450458,14
260243057,14
260243059,14
138168780,14
179637675,13
150272965,13
404768475,13
737187582,13
404768652,13
382145619,13
149105516,13
150432514,13
179440946,13
382186170,13
150433270,13
179381768,13
179638714,13
179639907,13
149601408,13
231740631,13
179304683,13
142110536,13
141625605,13
141682921,13
350584814,13
350332540,13
350621055,13
392011985,13
149934667,13
142106818,13
142107618,13
150165810,13
150274071,13
293223295,13
149600141,13
150272148,13
150272656,13
350621525,13
141212720,13
350522251,13
167340913,13
382032265,13
382032289,13
260659412,13
149449814,13
149975922,13
313242194,13
404854539,13
177017070,13
141268605,13
142087047,13
179122049,13
177252917,13
150391386,13
141028198,13
179305195,13
150064737,13
149274310,13
149273299,13
260371228,13
41337760,13
150162697,13
141810059,13
389438111,13
276787778,13
276789915,13
41361938,13
167309434,13
141625274,13
389866447,13
167119232,13
31380847,13
350562418,13
150099511,13
276869010,13
277017695,13
142052277,13
167571928,13
149303312,13
150321663,13
40802886,13
734548585,13
149303648,13
350841880,13
142051786,13
374858678,13
231801885,13
373849012,13
373846742,13
167551097,13
166969516,13
141422340,13
141531810,13
724466209,13
391744540,13
391744286,13
313193981,13
373682908,13
150145456,13
286134174,13
350857591,13
350860063,13
350860631,13
373594111,13
373594336,13
734535817,13
150250528,13
138042556,13
313144249,13
176957378,13
176957796,13
142108935,13
280037554,13
280046713,13
350581264,13
278777898,13
141424643,13
278991333,13
350931342,13
167251459,13
370227166,13
372850169,13
40719527,13
150359982,13
278824686,13
370224285,13
350345734,13
141482802,13
278989077,13
389673017,13
309656200,13
150101617,13
309655359,13
149391878,13
167342845,13
149218350,13
364327160,13
141473594,13
141977086,13
309617010,13
278955076,13
167006919,13
278897420,13
150393064,13
41032824,13
176958076,13
167601498,12
150296848,12
150298573,12
150299078,12
150299167,12
150299576,12
149175633,12
260159884,12
260162582,12
260164415,12
260187885,12
260188537,12
389801637,12
309756839,12
309758235,12
309759819,12
309789630,12
309789721,12
309790592,12
309791203,12
260242762,12
141024799,12
149156042,12
149156139,12
167168801,12
167169110,12
309704701,12
309754803,12
309755127,12
309755236,12
150389142,12
150390260,12
141628305,12
141680681,12
260240167,12
41088191,12
41089957,12
179381410,12
179435530,12
179437520,12
179437523,12
179438408,12
350520323,12
350522186,12
309702975,12
141811734,12
167165143,12
167165990,12
309657877,12
309658011,12
149124813,12
149125418,12
149125949,12
149126060,12
260244081,12
389371332,12
389437365,12
389440520,12
389442087,12
260193336,12
260239085,12
149124536,12
309659436,12
309659595,12
309699893,12
350522436,12
350559147,12
350559969,12
350560188,12
150165169,12
167203486,12
149538780,12
309617906,12
309618238,12
309618860,12
260270161,12
260270558,12
260271556,12
260271591,12
260295715,12
388202174,12
389320701,12
149993720,12
149993861,12
150437023,12
260265964,12
260267182,12
382268382,12
382269606,12
382302241,12
382302446,12
382303213,12
382303423,12
260300158,12
149101411,12
149101838,12
149102791,12
149121291,12
149121728,12
260305873,12
260350787,12
260351252,12
41110382,12
179309868,12
260351274,12
309655077,12
167548698,12
167548779,12
167549256,12
167549278,12
150165311,12
382258929,12
382260153,12
149060687,12
149060709,12
382266748,12
141029693,12
141030825,12
149103941,12
149105107,12
179247336,12
149601557,12
260355239,12
260355694,12
260356438,12
260368324,12
260368482,12
141093029,12
150166584,12
309616776,12
309616942,12
141827705,12
141867627,12
167201914,12
167203424,12
141625159,12
260371427,12
41174398,12
150321162,12
150321330,12
150321512,12
179243106,12
179246025,12
382244461,12
149473394,12
149902539,12
382257055,12
382257117,12
382257287,12
150391733,12
260369414,12
260370211,12
141627268,12
141909281,12
309615768,12
350563094,12
350581132,12
350582896,12
141868094,12
141868115,12
141868188,12
141869724,12
382199409,12
150274649,12
150275309,12
260416153,12
260416289,12
260416361,12
141122198,12
382201238,12
382201815,12
382202081,12
41174483,12
41226414,12
41228464,12
150029502,12
150029651,12
179232256,12
179235088,12
179236213,12
150319903,12
150320891,12
150321028,12
150099049,12
150099520,12
150100075,12
260472324,12
141123588,12
382187513,12
142148712,12
149037452,12
149037841,12
141612314,12
141621631,12
167549317,12
167549858,12
150513276,12
382148028,12
382157794,12
382159540,12
142110487,12
167364359,12
167366359,12
382187206,12
141123349,12
179213889,12
179213914,12
141154946,12
142142316,12
142142718,12
142143115,12
150442202,12
176871292,12
734560548,12
141622119,12
141624173,12
350585491,12
350620911,12
350621085,12
350621680,12
350622733,12
350652586,12
350652801,12
350653237,12
350654157,12
260508001,12
260537783,12
260542558,12
41258067,12
177258471,12
179126588,12
179200310,12
179203855,12
41464478,12
41481441,12
260542756,12
142108251,12
142108746,12
142109283,12
382145868,12
350344162,12
382147216,12
382147310,12
260505455,12
167344582,12
167363521,12
260542628,12
41259946,12
278957617,12
41361844,12
278897742,12
278897586,12
149302825,12
167552045,12
350296863,12
141610759,12
141610990,12
350297451,12
141611276,12
141611504,12
350298319,12
141611845,12
350654929,12
350655914,12
293273274,12
293345700,12
293346024,12
141609393,12
149247707,12
260609330,12
260609876,12
260609974,12
260635761,12
407662670,12
407663641,12
141187010,12
31532510,12
31600402,12
167342936,12
167343238,12
167344559,12
31600441,12
149346267,12
149347365,12
177253935,12
177254462,12
177254984,12
141807629,12
149450766,12
141157180,12
141183901,12
141807811,12
382043098,12
382045211,12
382065941,12
260638826,12
142106581,12
142106624,12
348795914,12
142107367,12
149252305,12
350711233,12
737165368,12
141910790,12
141911201,12
179637810,12
293270302,12
293272264,12
293273125,12
293223290,12
179641113,12
293224065,12
293225396,12
293225578,12
293225591,12
293268518,12
231740940,12
141187382,12
231743190,12
150272646,12
179636847,12
179637027,12
260659028,12
141211998,12
179637167,12
350332161,12
382043075,12
167340343,12
141714161,12
149598676,12
149450941,12
149472915,12
41589179,12
149347729,12
149348488,12
149349809,12
149350447,12
177241027,12
177242130,12
177242696,12
382028903,12
382030292,12
167342459,12
149479703,12
142104850,12
141755687,12
31382733,12
150513824,12
350332253,12
350335941,12
141909481,12
350712871,12
350713181,12
350714749,12
350336131,12
149423299,12
149423694,12
149424264,12
176871672,12
176871743,12
350336553,12
150324841,12
150355888,12
375063025,12
375089061,12
375089118,12
375089285,12
375090717,12
261059390,12
261061505,12
261061652,12
261135846,12
261207354,12
376593757,12
231802260,12
377017226,12
382028501,12
176986832,12
231743198,12
141216820,12
141268280,12
231744905,12
141269407,12
261258146,12
142086081,12
231798010,12
142087258,12
149219092,12
141271078,12
375062455,12
276668416,12
276783354,12
375061039,12
149219882,12
150430115,12
150430275,12
179583146,12
40605409,12
150032294,12
150323994,12
150324354,12
176981833,12
276793048,12
276793468,12
276860478,12
276861077,12
40715891,12
375055919,12
375056898,12
270427063,12
270557134,12
40716446,12
167040689,12
167042170,12
167043916,12
167044654,12
149930471,12
350716203,12
150301189,12
150146973,12
260002828,12
150164124,12
141548474,12
141605982,12
150107176,12
260002934,12
150270979,12
260004559,12
375033506,12
375035502,12
375035557,12
404971384,12
40804568,12
141284411,12
179445102,12
167308501,12
179516259,12
167337440,12
167339916,12
276864037,12
150105383,12
179516800,12
141941365,12
179518944,12
288979840,12
727599699,12
729292215,12
729323047,12
733027940,12
179579984,12
150188663,12
150356906,12
31380500,12
374943988,12
374944215,12
374944461,12
350336617,12
167120384,12
142082796,12
142082832,12
142082932,12
142083277,12
142083281,12
374995550,12
150323643,12
277101162,12
374910736,12
374911794,12
276936273,12
276947628,12
350343412,12
350343537,12
142081602,12
141809729,12
374943895,12
150357442,12
176873364,12
350765470,12
350766012,12
141542826,12
141543620,12
141544861,12
167524310,12
167204699,12
167205767,12
167244982,12
141914301,12
150188759,12
150189070,12
149970875,12
149971055,12
277099137,12
177240587,12
149347608,12
425069313,12
176980457,12
176981308,12
150062883,12
277105522,12
150063321,12
141407159,12
141407201,12
141408445,12
141410961,12
374859744,12
374860651,12
142081711,12
142081973,12
142082548,12
149971277,12
149973044,12
150063580,12
149539894,12
149539918,12
350823117,12
350824549,12
350839681,12
350841048,12
257720966,12
257721308,12
350842149,12
350843192,12
350843672,12
142048447,12
142049346,12
142050276,12
142051154,12
149216845,12
142052086,12
373983838,12
373984739,12
373986482,12
149217213,12
374858736,12
141336513,12
149217342,12
141423450,12
149218036,12
373849038,12
277173789,12
277174595,12
277298575,12
277300924,12
149498548,12
149499578,12
277172664,12
277172728,12
277173642,12
149215262,12
149600738,12
149503727,12
167439153,12
167306166,12
167306673,12
149976276,12
167570613,12
141528280,12
141530700,12
149445580,12
287298253,12
724424609,12
167570893,12
176931156,12
176931664,12
176932421,12
176932493,12
287298669,12
373688703,12
373689057,12
373767598,12
260045558,12
260046469,12
373843857,12
260074933,12
278726558,12
142018328,12
373846088,12
167303794,12
142018697,12
142019056,12
278727749,12
278729622,12
373599590,12
373599709,12
373606593,12
373679564,12
260075804,12
287400445,12
350843761,12
150142207,12
150144121,12
150145438,12
260076448,12
150145711,12
260076744,12
167524552,12
350859549,12
149988059,12
350860151,12
141709436,12
141709846,12
350433330,12
373595638,12
391812839,12
373597981,12
373598648,12
150249543,12
150249679,12
150249771,12
167304218,12
391813303,12
391821647,12
392011927,12
167417154,12
167418152,12
167418277,12
279957197,12
279957416,12
279958567,12
150430616,12
280040060,12
150430829,12
280047382,12
150431120,12
150431518,12
278778068,12
150431599,12
141407149,12
141425549,12
141425702,12
141426525,12
141428114,12
373521839,12
373522149,12
350861676,12
350861996,12
278990881,12
278991073,12
278991250,12
140998008,12
279950423,12
350929416,12
149179451,12
350934357,12
350953636,12
141482386,12
149989781,12
278822171,12
278822450,12
278823339,12
278823747,12
167251167,12
260127304,12
150142115,12
140998816,12
350434381,12
350434470,12
141471029,12
141683400,12
150361751,12
278824264,12
141683401,12
278825448,12
278825453,12
141684647,12
149988411,12
149988981,12
141687205,12
350445872,12
141484123,12
141944417,12
141945750,12
278989053,12
350446400,12
141486105,12
358402589,12
358402746,12
350477637,12
176957349,12
670881852,12
364588931,12
278861481,12
278862900,12
278863150,12
278863500,12
350477992,12
358459207,12
364302998,12
684404985,12
149161075,12
40904619,12
176935965,12
176936806,12
149391535,12
41030435,12
149392092,12
41031619,12
278865906,12
141481307,12
149390565,12
55401965,12
41033344,12
176955342,12
176955610,12
176956387,12
176956403,12
167246904,12
364326554,12
364327045,12
389922308,12
364327513,12
364327514,12
389924116,12
141473617,12
389925375,12
141977932,12
278864123,12
391744126,12
166975595,12
167004001,12
167004255,12
391745696,12
278957039,12
278957406,12
765419969,12
278959355,12
167005481,12
167006378,12
260128741,12
167248904,12
167248994,12
167249123,12
167249993,12
278900446,12
278895603,12
278895682,12
278897282,12
278897378,12
260128890,12
167551205,12
737171677,12
278898597,12
167163041,12
167163980,12
167164253,12
260129352,12
31508244,12
350479496,12
167572674,12
350294658,12
350295618,12
350296791,12
348839915,12
149570686,12
149571506,12
167554274,12
764704688,11
764680528,11
737516948,11
737413214,11
737396162,11
737385469,11
737369807,11
737331592,11
737320592,11
167124956,11
167121581,11
348841866,11
179639601,11
179637509,11
350333328,11
150185586,11
150188071,11
231796489,11
231796533,11
149218072,11
150428249,11
407633113,11
40901715,11
138350803,11
40716825,11
40716826,11
150302230,11
150318672,11
141975448,11
364591238,11
150247039,11
364304225,11
364306308,11
176935090,11
176936580,11
176936634,11
278864424,11
364541362,11
149393781,11
149394257,11
149421220,11
176954655,11
167246811,11
364326610,11
141469740,11
150361104,11
364592438,11
149989535,11
150247093,11
141944800,11
141945112,11
141522677,11
350953826,11
150246394,11
675270883,11
364589257,11
278826115,11
278826516,11
278861868,11
141974495,11
372852125,11
142015623,11
278778758,11
141423812,11
141428620,11
167303881,11
149573222,11
149574386,11
279949279,11
279950551,11
149989975,11
278823972,11
370225718,11
372851229,11
372851608,11
364592166,11
141980295,11
425083794,11
425084388,11
425084797,11
176958411,11
176960094,11
149351763,11
149388641,11
167008987,11
167010740,11
167011964,11
279952371,11
279956577,11
279957640,11
279957784,11
149572646,11
278728765,11
278729713,11
373600055,11
373602097,11
373602410,11
150144570,11
150144941,11
350858696,11
149390282,11
373528752,11
373593195,11
373594771,11
150249802,11
150250057,11
150361803,11
167304016,11
277317109,11
278685053,11
166975502,11
141423033,11
149393230,11
724441905,11
724487497,11
724776782,11
725694884,11
150108651,11
150108811,11
373779371,11
373840004,11
373843238,11
373846140,11
167303666,11
277109064,11
277171889,11
141412290,11
149539621,11
350824806,11
142019171,11
373917816,11
277102172,11
277300141,11
277300709,11
149501485,11
277172038,11
149600852,11
149600859,11
154340851,11
149503544,11
138025887,11
276934352,11
277018227,11
277025094,11
277025286,11
277025799,11
277026019,11
277028154,11
277099094,11
425058250,11
425083216,11
176980882,11
150322286,11
150322544,11
277108325,11
277108350,11
167307403,11
167338701,11
167338859,11
276863889,11
374997668,11
150104694,11
150105822,11
287400952,11
728699610,11
730543928,11
733363472,11
276865044,11
276865125,11
276869095,11
142083629,11
374945124,11
276793501,11
276793626,11
375055905,11
375055995,11
375057226,11
167042054,11
150148658,11
141547979,11
150106553,11
150106948,11
150250959,11
150271738,11
149931754,11
375034962,11
375035218,11
141334555,11
260709500,11
167339945,11
176875333,11
150324656,11
150355764,11
376595217,11
377017161,11
176985427,11
142085569,11
375061802,11
276667896,11
418343111,11
420574964,11
176984236,11
276793098,11
276793178,11
149934431,11
149935043,11
382045780,11
141909444,11
149599971,11
260654201,11
260655117,11
260658128,11
382042904,11
41529833,11
41592615,11
41595212,11
382029009,11
382029529,11
167342095,11
142104686,11
167527371,11
293346194,11
350711056,11
382102348,11
382144114,11
167343133,11
167343794,11
41482876,11
41486441,11
138046660,11
149346498,11
149346675,11
177255509,11
260641076,11
149933776,11
149933986,11
150442268,11
150443046,11
260537509,11
260541852,11
41256025,11
41256040,11
149306712,11
179043292,11
179208856,11
142109484,11
149497904,11
382144171,11
260605206,11
41260743,11
41364651,11
167526476,11
141128060,11
149036758,11
141612221,11
734469567,11
734505586,11
734515801,11
734521675,11
734536579,11
734558701,11
260476683,11
260502759,11
150098979,11
179210651,11
179210681,11
141154115,11
167367933,11
150272918,11
150272940,11
150391740,11
309614824,11
350581055,11
141867895,11
382190257,11
141121080,11
150275459,11
260417971,11
149038292,11
150034784,11
41255790,11
260419124,11
142146238,11
141127253,11
150438035,11
382257554,11
382258167,11
382258769,11
149100850,11
141094861,11
150166549,11
350561409,11
309616652,11
141625559,11
260414584,11
167368506,11
41173048,11
41173156,11
149902814,11
149913636,11
179373205,11
734597559,11
735181619,11
735188665,11
735196167,11
735201284,11
167603285,11
167603396,11
167549024,11
382259746,11
149039116,11
149039308,11
149059708,11
149059950,11
149625254,11
149625258,11
149902176,11
150098564,11
389365864,11
309659145,11
149539016,11
149991578,11
150432634,11
382268136,11
149101008,11
260269822,11
41111517,11
138122054,11
179304909,11
149272739,11
149274422,11
179317801,11
41109842,11
350520509,11
350521141,11
309700725,11
149125483,11
389509682,11
260239097,11
260268121,11
260268381,11
260269519,11
149106599,11
149107585,11
149601140,11
149631344,11
149664254,11
149665462,11
141025841,11
389569658,11
389625036,11
389625174,11
149158724,11
149158789,11
389667736,11
389672526,11
389672553,11
167168420,11
167169234,11
309703701,11
150389428,11
150389760,11
260239272,11
260239321,11
260188418,11
260189859,11
260190161,11
149155440,11
389746522,11
389749904,11
389749953,11
389790856,11
389797076,11
309759328,11
309792043,11
350481307,11
350481517,11
167167306,11
167167844,11
260241844,11
389923456,11
350479471,11
735204743,11
735239994,11
735268846,11
735287154,11
167600734,11
167600746,11
389865008,11
389865537,11
150296560,11
260161186,11
260165093,11
389921497,11
389746092,11
260188153,11
179438643,11
179439014,11
179439249,11
150098012,11
150098169,11
150098198,11
350433778,11
350443749,11
350478801,11
140995987,11
40971930,11
149269556,11
149271978,11
179438607,11
389922104,11
389922871,11
404852217,11
404853236,11
167524365,11
149976395,11
350345404,11
313195588,11
350430801,11
350431142,11
350432976,11
350433272,11
350433379,11
391814255,11
391815407,11
149177049,11
404765784,11
404768904,11
404854872,11
404926795,11
404934352,11
260005298,11
736217607,11
736592934,11
149446099,11
149449615,11
736603891,11
737123430,11
404768912,11
140934621,11
260077230,11
404769161,11
404850155,11
404851207,11
40800142,11
40898510,11
179442777,11
350342848,11
167085372,11
167524113,11
167524340,11
404965397,11
150062772,11
404965983,11
404970655,11
257721027,11
257721280,11
149215481,11
149216864,11
404853842,11
348795934,11
737163462,11
167551581,11
167551648,11
737264926,11
737267528,11
737277425,11
350296838,11
149251443,11
149251911,11
40796053,11
40797468,11
40797555,11
40799637,11
179638690,11
179639063,11
141977795,11
141979579,11
278863889,11
167004593,11
167006262,11
167007932,11
364325752,11
167247124,11
278895597,11
167246729,11
137985230,11
766165175,11
766122851,11
167125641,11
149542709,11
348842563,11
767018059,10
373916926,10
277315482,10
149503144,10
277176454,10
737436327,10
737435475,10
737435093,10
737398019,10
31529090,10
31528507,10
374861626,10
277024243,10
278726770,10
278725781,10
150140320,10
150140079,10
276864676,10
374944608,10
373778750,10
150248133,10
167303152,10
374941082,10
374997308,10
737256127,10
736941827,10
736614648,10
737437708,10
141335787,10
276864159,10
373523051,10
142014932,10
142014618,10
141334585,10
167573692,10
167573283,10
735966989,10
735599397,10
735499807,10
150271299,10
373431012,10
278821153,10
278821126,10
150105613,10
150105603,10
141280240,10
370227484,10
375037787,10
375036247,10
276860287,10
375035764,10
150107262,10
375057753,10
735242263,10
167602473,10
735199432,10
735175285,10
734596708,10
270557309,10
278824457,10
150361503,10
375057622,10
375089514,10
141471392,10
278863708,10
278825764,10
375063777,10
734480726,10
734457392,10
150356406,10
149423174,10
734403539,10
734362418,10
734259117,10
734028463,10
734027615,10
735400632,10
141479547,10
377017343,10
261090013,10
260710080,10
142100389,10
364327221,10
382028930,10
176874812,10
150356509,10
150356424,10
732233859,10
167008868,10
278957439,10
149599189,10
149576148,10
167341861,10
150245754,10
150245614,10
150191583,10
278987280,10
141212881,10
728327411,10
728176868,10
176932711,10
176931617,10
176930802,10
726293043,10
726201011,10
724651543,10
724513401,10
357185041,10
382043299,10
149933273,10
141183894,10
382068685,10
278989341,10
141945465,10
142107821,10
142105882,10
141484509,10
703200374,10
685144667,10
676551363,10
149422087,10
149420596,10
149420149,10
728972271,10
350934110,10
278990321,10
260604507,10
167343508,10
382069125,10
260609053,10
141155352,10
141806292,10
520915098,10
471015190,10
141153836,10
260540242,10
260538033,10
260537387,10
260503442,10
350861689,10
149572720,10
279955581,10
382160069,10
382159806,10
142142602,10
142119593,10
167368102,10
167367091,10
167366792,10
141156105,10
167123931,10
141770085,10
348840436,10
445806156,10
260420535,10
260420530,10
287400644,10
287299191,10
141096492,10
350843466,10
382187347,10
167245303,10
382256148,10
149913913,10
149913647,10
149913419,10
149902847,10
382200997,10
141122677,10
149100764,10
149541780,10
167125688,10
149570380,10
425084702,10
137996465,10
141545037,10
141544494,10
141033984,10
150437479,10
149602615,10
260369618,10
176984889,10
348842907,10
150032341,10
150031624,10
149308317,10
149348101,10
149060653,10
350767755,10
287401358,10
141094672,10
382303540,10
382302748,10
141547830,10
150162745,10
293219622,10
141030168,10
389368279,10
141752787,10
141756821,10
350295773,10
41593971,10
41531112,10
389364321,10
150391226,10
149102006,10
350742965,10
167084298,10
167039570,10
149154717,10
149124218,10
260242736,10
149347103,10
31388279,10
149628632,10
149628216,10
31384768,10
293269164,10
141912903,10
389564663,10
350710006,10
389625857,10
149155443,10
