std,ptp,roughness,p5,p95,skewness,kurtosis,tic_id,sector,cache_file,anomaly_score
0.0022649224212009022,0.04741821274519431,0.0012427430357786575,0.9977754156038342,1.0024777170955645,8.367270273432355,127.85055603830634,260162387,2,TIC260162387_sector2.npy,0.6460439949368066
0.08344900874440032,0.5733548200820998,0.08656099563043523,0.8666113735302561,1.1348604977799082,-0.172835174619875,0.07864674017382756,141976247,95,TIC141976247_sector95.npy,0.6452381533193875
0.0014027155157769456,0.03726598747685361,0.0011486464766597483,0.9982262626131213,1.0018315344634443,7.279070685363779,162.12730043700626,260162387,5,TIC260162387_sector5.npy,0.6447344393797368
0.0005007649551603177,0.01409078602603131,0.00017739051298801438,0.9995384393237894,1.0004482392588507,-8.789814320625181,186.54959630261007,150392584,5,TIC150392584_sector5.npy,0.6440315986198684
0.07689052695522182,0.4089956729517741,0.04559808405770278,0.8953331528109407,1.1468687716270067,0.4663748313078813,-0.07497870773104198,382256692,13,TIC382256692_sector13.npy,0.6424343533231219
0.07154256475632297,0.528142861537905,0.07898076166272984,0.894980109564881,1.1224899937016484,0.43394940919072506,0.9402474142312585,350297825,34,TIC350297825_sector34.npy,0.6383431547260096
0.0023793037398087257,0.04091487264648852,0.0010786929783246173,0.9976272236526615,1.0020612105059112,8.692825341305204,113.65191171575158,260162387,66,TIC260162387_sector66.npy,0.636185121439287
0.08361510873317948,0.5094095910644595,0.05769243706587383,0.8546170631239617,1.1317434397787387,0.05565709548479674,-0.46865080015236904,382256692,9,TIC382256692_sector9.npy,0.6351310686355095
0.07429397323305129,0.6879978870850451,0.07844692370284728,0.8781580725313408,1.118364664252484,0.22159867018245175,0.4673565180882906,350297825,96,TIC350297825_sector96.npy,0.6348773057929478
0.07731165239236415,0.579006929592275,0.05888316348284169,0.8805580336103264,1.1339412944496143,0.25886698765185084,0.27690507785566654,382256692,90,TIC382256692_sector90.npy,0.6344140941986173
0.0016984867946928878,0.042835373682694744,0.0011320260567478702,0.9975695603125785,1.002046989079478,6.11379011432258,120.67727762171096,260162387,95,TIC260162387_sector95.npy,0.6324165553974744
0.07831429900213596,0.5548099493844102,0.05577031749799943,0.875895468562183,1.1294839874542841,0.2890336497722924,0.049582732590848,382256692,87,TIC382256692_sector87.npy,0.6321483587684052
0.07658774998067093,0.5833554705166922,0.07276810062952137,0.8796872118758885,1.1249324350699186,0.04521603677261796,0.8549714749153123,382256692,98,TIC382256692_sector98.npy,0.6319839464782852
0.07398042568511592,0.6280998997354079,0.08042525870510787,0.875033285372957,1.1186920168416907,-0.027284002755222924,0.8043840527480945,348841203,39,TIC348841203_sector39.npy,0.6311598490416782
0.04327789979588623,0.3506043256381056,0.038368390989069454,0.9294145066745805,1.0663902233651348,0.7588190215192436,3.199859958766324,350765919,64,TIC350765919_sector64.npy,0.6310915224319579
0.06990799811791196,0.7115517230576572,0.07326890869369922,0.8924476115173389,1.1177110657561733,0.06533201650607164,1.0497139736576528,350297825,98,TIC350297825_sector98.npy,0.6308597076943018
0.07061436890323444,0.5148983433411028,0.07704689275589578,0.890105454604986,1.1228387048197725,0.3186847449042134,0.47327966126561094,350297825,61,TIC350297825_sector61.npy,0.6297763561522767
0.0778929726442368,0.47950184746569,0.05410035739833825,0.8785967343492017,1.1361645756948628,0.19064476555159132,-0.19817326512931555,382256692,88,TIC382256692_sector88.npy,0.6296454182357987
0.06825571575254782,0.23837932157651787,0.07184131276963897,0.8804931909920749,1.0878205132150855,-0.39492317894506584,-1.0954005826507698,309659126,97,TIC309659126_sector97.npy,0.6282373703106665
0.027180753383563842,0.24794571789954023,0.004235405959632649,0.9551560641953356,1.035000853606018,1.4663868104343947,8.881458052725138,260131665,34,TIC260131665_sector34.npy,0.6280922021562593
0.000521132221106456,0.011033901230763421,0.000250246485350959,0.9996076286448171,1.0003422776191875,-10.019731269034228,134.24035050481308,350765991,89,TIC350765991_sector89.npy,0.6278558727975201
0.0798359856316598,0.596421963839899,0.06029432370156943,0.8750919432508302,1.131983935010029,0.16888598347647762,0.24564483368618495,382256692,89,TIC382256692_sector89.npy,0.6260497577406535
0.06621887393425338,0.22384904258834826,0.07195953629221762,0.8864171255049873,1.084294304468056,-0.3541739245261858,-1.1811280196059455,309659126,98,TIC309659126_sector98.npy,0.624883530447112
0.06397456061230619,0.5227833536897881,0.06835133810295935,0.8913658107040453,1.1060270996971622,0.15461880258897123,1.1280020160942419,348841203,12,TIC348841203_sector12.npy,0.6235334697854378
0.0021298095236964108,0.08020582343351546,0.00039051565980264256,0.998317282125457,1.002014977872583,1.3368562817972671,184.02366820057824,370227780,5,TIC370227780_sector5.npy,0.6230242929133949
0.001898896142789108,0.023764087813173296,0.0001679767292025529,0.9992581139412077,1.0005995080054204,-8.114858163433663,72.65031266517471,142108949,31,TIC142108949_sector31.npy,0.622919683856754
0.02455745949206201,0.2975118217945887,0.004281396564266645,0.9584797879320659,1.0311090643520429,1.0778660724656388,12.412879729608305,260131665,39,TIC260131665_sector39.npy,0.6224983977624536
0.005045781650191246,0.07533936219403814,0.0033239542800116446,0.9951615478494379,1.0084633148816131,5.000411241981581,50.94919708989103,141975926,3,TIC141975926_sector3.npy,0.6215899569706128
0.06999067973238209,0.5886988293974735,0.07668482733979805,0.8932556317980228,1.1193646721167967,0.03882852980968427,0.74508032696489,382303117,12,TIC382303117_sector12.npy,0.6210936777234133
0.004895566589004137,0.08768732073471941,0.0033784522084233048,0.9946861809723296,1.0075074254849308,4.588648677275044,53.061742437733244,141975926,5,TIC141975926_sector5.npy,0.6201126820620522
0.07640076091624369,0.4382690752572419,0.05262328637168424,0.8744675651104603,1.120412686665318,0.03102379884673729,-0.48304273006943577,382256692,11,TIC382256692_sector11.npy,0.6196685265819621
0.06067058935311428,0.44372864374560983,0.06623904296191489,0.9064906891521386,1.1013970398155026,0.3194995322432924,0.2890605418455814,382256692,95,TIC382256692_sector95.npy,0.6195895478265827
0.05562318966842567,0.4234553621444812,0.05371014268131532,0.9191269362119521,1.092714556391409,0.489213811964882,1.475070270077052,348841203,7,TIC348841203_sector7.npy,0.6192042208178391
0.07220498669966201,0.5343477333792358,0.07976457032940211,0.8827366367982576,1.1136935180604302,-0.1080592489910049,0.46638149439084264,348841203,13,TIC348841203_sector13.npy,0.6185028793362494
0.0005182268424680348,0.019107817670192206,0.0001515922611640137,0.9995438982090867,1.00040475375512,-3.789445069241633,190.21038068906893,142108949,32,TIC142108949_sector32.npy,0.6183335957925825
0.00046438749660712405,0.012347382248624195,0.00041409956157894146,0.9993285149982931,1.0006266093380183,6.723198058198608,156.97036533898037,176873028,90,TIC176873028_sector90.npy,0.6170899067263815
0.07169040087897066,0.5415973116461643,0.07361179003600753,0.8931767682553929,1.1293691860086332,0.013698375463071864,0.36298990053827396,382303117,28,TIC382303117_sector28.npy,0.6170388292539621
